transaction_id,amount,merchant,location,device_type,transaction_type,customer_age,timestamp,fraud
413,4.32,Apple,Tokyo,pos,withdrawal,75,2023-03-15,0
414,69.6,Target,New York,pos,withdrawal,65,2024-10-26,0
415,165.11,Uber,Berlin,pos,purchase,51,2023-07-24,0
416,383.19,Walmart,London,web,withdrawal,62,2023-11-17,0
417,138.56,Walmart,Berlin,pos,transfer,52,2024-01-21,0
418,101.3,Airbnb,Delhi,mobile,purchase,50,2023-07-10,0
419,252.46,Uber,Sydney,pos,withdrawal,39,2023-05-09,0
420,202.66,Starbucks,Delhi,mobile,withdrawal,24,2023-11-16,0
421,441.77,Amazon,London,pos,transfer,48,2024-12-16,0
422,52.92,Airbnb,Delhi,web,purchase,18,2023-05-12,0
423,61.02,Starbucks,Sydney,pos,transfer,51,2023-12-13,0
424,170.01,Uber,Tokyo,pos,purchase,36,2024-06-06,0
425,52.84,Starbucks,Sydney,pos,purchase,30,2023-06-25,0
426,353.03,Airbnb,Berlin,mobile,withdrawal,69,2023-01-06,0
427,128.36,Apple,Tokyo,web,withdrawal,29,2023-03-23,0
428,88.75,Netflix,Sydney,pos,transfer,33,2023-02-19,0
429,7.28,Uber,Sydney,web,transfer,48,2023-09-28,0
430,89.09,Walmart,London,pos,withdrawal,75,2024-06-28,0
431,132.7,Uber,Sydney,mobile,withdrawal,35,2024-01-11,0
432,85.12,Netflix,New York,pos,transfer,64,2023-03-21,0
433,153.81,Netflix,Tokyo,mobile,purchase,55,2023-09-22,0
434,105.3,Netflix,Tokyo,pos,transfer,34,2024-08-26,0
435,143.33,Starbucks,New York,mobile,purchase,68,2023-10-25,0
436,23.21,Netflix,New York,web,transfer,35,2023-09-06,0
437,107.65,Airbnb,London,pos,withdrawal,46,2024-08-23,0
438,261.68,Walmart,Sydney,web,withdrawal,63,2024-03-16,0
439,311.95,Walmart,Delhi,web,purchase,73,2024-07-12,0
440,205.32,Netflix,London,pos,purchase,68,2023-01-29,0
441,70.53,Starbucks,Berlin,web,transfer,64,2024-10-22,1
442,21.69,Starbucks,Berlin,pos,transfer,42,2023-04-08,0
443,5.78,Uber,Delhi,pos,transfer,27,2023-10-26,0
444,448.2,Walmart,Berlin,web,withdrawal,68,2023-11-05,0
445,92.73,Apple,New York,mobile,purchase,19,2023-07-30,0
446,168.53,Starbucks,Sydney,pos,purchase,59,2023-05-09,0
447,82.87,Netflix,Tokyo,web,transfer,33,2024-07-28,0
448,134.05,Starbucks,New York,web,purchase,30,2023-02-01,0
449,67.33,Amazon,Berlin,web,transfer,43,2024-04-05,0
450,64.78,Walmart,Sydney,mobile,purchase,25,2023-07-14,0
451,152.38,Amazon,New York,mobile,withdrawal,18,2024-05-29,0
452,45.9,Uber,Tokyo,pos,transfer,53,2023-08-29,0
453,83.81,Walmart,New York,pos,purchase,47,2024-09-04,0
454,166.38,Starbucks,Tokyo,mobile,purchase,28,2024-09-26,0
455,492.22,Apple,Berlin,pos,withdrawal,66,2024-03-09,0
456,0.88,Starbucks,Delhi,pos,transfer,24,2024-02-15,0
457,187.65,Walmart,London,pos,withdrawal,72,2024-02-22,0
458,322.6,Netflix,Delhi,pos,transfer,41,2023-10-20,0
459,15.68,Starbucks,Delhi,mobile,purchase,62,2024-05-07,0
460,29.4,Walmart,Delhi,web,transfer,58,2024-12-26,0
461,384.52,Apple,London,web,transfer,61,2023-12-29,0
462,22.18,Target,Sydney,pos,purchase,48,2024-08-10,0
463,62.68,Uber,Berlin,mobile,transfer,46,2024-04-13,0
464,97.97,Airbnb,Berlin,pos,purchase,43,2024-06-07,0
465,127.27,Walmart,Sydney,mobile,withdrawal,72,2024-04-13,0
466,75.93,Target,Delhi,mobile,withdrawal,52,2024-03-18,0
467,40.26,Walmart,Sydney,web,purchase,37,2024-11-12,1
468,29.02,Walmart,Tokyo,web,withdrawal,64,2024-02-22,0
469,15.64,Netflix,London,mobile,withdrawal,56,2024-05-28,0
470,26.71,Target,Delhi,mobile,transfer,70,2023-11-02,0
471,40.59,Airbnb,Sydney,pos,withdrawal,49,2023-05-06,0
472,205.72,Airbnb,Tokyo,pos,transfer,60,2023-12-13,1
473,161.3,Amazon,London,web,withdrawal,51,2023-04-11,0
474,29.17,Apple,Berlin,pos,withdrawal,70,2023-07-17,0
475,231.01,Uber,Sydney,web,transfer,45,2024-09-30,0
476,1.81,Amazon,Tokyo,web,purchase,71,2023-10-26,0
477,103.74,Amazon,Berlin,pos,withdrawal,60,2023-07-10,0
478,23.74,Amazon,New York,web,withdrawal,36,2024-12-28,0
479,5.66,Uber,London,mobile,purchase,59,2023-02-08,0
480,54.84,Airbnb,London,mobile,transfer,51,2023-04-02,0
481,6.67,Uber,Sydney,mobile,withdrawal,59,2024-01-07,0
482,182.15,Walmart,London,mobile,purchase,34,2023-07-16,0
483,408.75,Amazon,New York,web,withdrawal,31,2023-12-26,0
484,46.33,Amazon,Delhi,mobile,withdrawal,39,2023-12-31,0
485,76.39,Netflix,Sydney,pos,purchase,66,2024-06-28,0
486,14.37,Airbnb,Sydney,web,withdrawal,45,2023-07-14,0
487,163.53,Starbucks,Delhi,mobile,purchase,20,2024-07-22,0
488,278.14,Airbnb,Sydney,mobile,withdrawal,70,2024-04-30,0
489,30.52,Starbucks,Berlin,mobile,transfer,59,2023-09-03,0
490,243.15,Airbnb,Delhi,mobile,withdrawal,63,2024-03-31,0
491,142.63,Airbnb,Sydney,pos,transfer,47,2023-12-17,0
492,71.32,Starbucks,New York,pos,withdrawal,26,2024-04-24,0
493,9.33,Netflix,Tokyo,mobile,transfer,72,2023-04-01,0
494,45.76,Netflix,New York,mobile,transfer,33,2024-07-05,0
495,474.06,Uber,Sydney,pos,withdrawal,32,2024-04-05,0
496,264.5,Netflix,Delhi,pos,purchase,61,2024-05-24,0
497,189.52,Starbucks,Sydney,web,purchase,29,2023-02-12,0
498,8.98,Apple,New York,mobile,transfer,19,2024-02-07,0
499,131.76,Amazon,Tokyo,pos,transfer,61,2023-07-09,1
500,129.26,Netflix,Sydney,mobile,withdrawal,37,2024-01-18,0
501,36.22,Netflix,Tokyo,mobile,transfer,61,2024-06-18,0
502,291.67,Apple,London,web,purchase,74,2024-01-29,0
503,84.62,Apple,London,mobile,transfer,66,2024-11-20,0
504,22.37,Airbnb,Sydney,pos,purchase,59,2023-12-27,0
505,217.11,Starbucks,New York,web,transfer,71,2023-06-24,0
506,30.62,Netflix,Sydney,web,withdrawal,37,2023-06-05,0
507,68.3,Walmart,Tokyo,web,withdrawal,44,2024-12-20,0
508,510.75,Netflix,London,web,purchase,46,2024-07-23,0
509,265.0,Airbnb,Sydney,mobile,transfer,57,2024-02-11,0
510,12.86,Airbnb,Delhi,pos,purchase,40,2023-07-21,1
511,64.11,Walmart,Delhi,mobile,purchase,62,2023-09-12,0
512,3.93,Target,Tokyo,pos,transfer,72,2024-05-13,0
513,314.58,Apple,Sydney,mobile,transfer,25,2023-05-20,0
514,49.2,Airbnb,Sydney,web,withdrawal,58,2023-11-12,0
515,310.85,Uber,London,pos,transfer,58,2024-04-23,0
516,105.07,Amazon,Berlin,pos,purchase,43,2023-06-24,0
517,200.32,Apple,Delhi,mobile,transfer,70,2024-09-12,0
518,161.82,Walmart,Tokyo,web,withdrawal,63,2024-07-07,0
519,142.77,Starbucks,London,web,withdrawal,51,2023-06-17,0
520,41.58,Netflix,London,pos,withdrawal,37,2024-11-22,0
521,78.14,Netflix,Berlin,pos,purchase,45,2023-02-05,0
522,3.29,Target,Berlin,mobile,withdrawal,30,2024-06-16,0
523,31.87,Airbnb,Delhi,pos,transfer,73,2023-06-18,0
524,105.44,Airbnb,London,web,purchase,52,2024-03-15,0
525,509.64,Airbnb,Delhi,mobile,purchase,23,2023-06-29,0
526,148.0,Amazon,New York,pos,withdrawal,47,2023-08-08,0
527,78.38,Starbucks,Berlin,pos,transfer,45,2023-09-10,0
528,131.43,Amazon,New York,mobile,purchase,30,2024-08-02,0
529,22.85,Apple,New York,web,purchase,68,2023-07-22,0
530,33.13,Apple,New York,pos,purchase,45,2024-08-09,0
531,53.14,Airbnb,New York,mobile,withdrawal,24,2023-04-29,0
532,11.57,Netflix,Sydney,mobile,withdrawal,25,2024-08-12,1
533,55.54,Walmart,Delhi,pos,withdrawal,35,2024-12-28,0
534,246.66,Uber,Tokyo,pos,purchase,44,2023-04-30,0
535,15.32,Walmart,Berlin,mobile,transfer,41,2023-01-31,0
536,274.57,Target,Sydney,pos,purchase,42,2024-08-29,0
537,34.69,Apple,Sydney,pos,withdrawal,68,2024-01-09,0
538,223.94,Amazon,Sydney,pos,transfer,58,2024-07-20,0
539,152.44,Target,New York,web,purchase,67,2024-05-25,0
540,421.85,Target,Delhi,pos,transfer,19,2024-01-31,0
541,219.72,Netflix,Tokyo,mobile,withdrawal,22,2023-12-13,0
542,11.4,Walmart,Delhi,pos,purchase,66,2023-04-15,0
543,269.68,Target,Sydney,mobile,withdrawal,23,2023-10-06,0
544,534.41,Uber,New York,pos,withdrawal,40,2024-06-30,0
545,3.39,Uber,Delhi,mobile,transfer,58,2023-07-10,0
546,16.13,Apple,Sydney,pos,purchase,21,2024-01-07,0
547,30.83,Netflix,Tokyo,web,purchase,28,2023-05-26,0
548,81.59,Airbnb,London,web,withdrawal,29,2023-07-16,0
549,305.49,Starbucks,Berlin,pos,purchase,67,2024-09-06,0
550,64.17,Netflix,London,web,transfer,34,2024-01-19,0
551,136.47,Airbnb,Berlin,web,transfer,45,2023-08-08,0
552,18.31,Walmart,Tokyo,pos,transfer,52,2024-01-26,0
553,17.88,Target,Tokyo,web,transfer,65,2024-02-06,0
554,104.7,Target,Delhi,web,purchase,36,2024-11-04,0
555,25.82,Walmart,London,web,transfer,20,2024-05-04,0
556,53.29,Starbucks,New York,pos,purchase,67,2024-11-29,0
557,51.17,Netflix,Delhi,pos,withdrawal,70,2023-01-22,0
558,207.85,Netflix,New York,mobile,purchase,49,2024-11-10,0
559,146.76,Target,London,web,transfer,34,2024-07-15,0
560,124.55,Walmart,New York,pos,purchase,75,2024-04-29,0
561,83.94,Amazon,Berlin,mobile,transfer,62,2023-06-14,0
562,80.55,Starbucks,London,mobile,purchase,73,2023-05-24,0
563,148.13,Target,Sydney,web,transfer,18,2024-11-11,0
564,30.14,Netflix,London,mobile,withdrawal,63,2024-05-27,0
565,202.53,Amazon,Berlin,pos,purchase,58,2023-03-24,0
566,222.05,Amazon,Sydney,pos,purchase,33,2024-02-27,0
567,178.86,Airbnb,Tokyo,pos,withdrawal,73,2023-10-22,0
568,147.88,Walmart,Delhi,web,transfer,67,2024-06-16,0
569,21.94,Target,New York,pos,transfer,39,2024-12-24,0
570,51.5,Apple,Delhi,pos,withdrawal,55,2024-03-22,0
571,174.84,Apple,New York,pos,purchase,72,2023-10-24,0
572,191.75,Walmart,Delhi,mobile,purchase,42,2024-07-04,0
573,254.55,Apple,Tokyo,pos,purchase,26,2024-10-05,0
574,62.05,Starbucks,New York,web,purchase,21,2024-08-26,0
575,141.51,Starbucks,Berlin,web,purchase,70,2024-06-22,0
576,46.72,Apple,London,mobile,transfer,25,2023-02-03,0
577,124.46,Uber,London,web,transfer,31,2024-12-12,0
578,20.46,Netflix,Tokyo,mobile,transfer,62,2023-10-12,0
579,72.03,Apple,New York,web,transfer,68,2023-01-20,0
580,115.71,Airbnb,London,pos,withdrawal,34,2024-07-30,0
581,161.64,Walmart,Tokyo,pos,transfer,31,2023-05-09,0
582,39.53,Starbucks,New York,mobile,withdrawal,35,2023-01-01,0
583,94.54,Netflix,Delhi,mobile,purchase,36,2023-11-07,0
584,33.96,Walmart,New York,web,transfer,20,2023-03-07,0
585,233.64,Target,London,pos,withdrawal,58,2023-10-06,0
586,177.05,Netflix,London,web,purchase,28,2023-10-17,0
587,71.39,Netflix,Tokyo,web,transfer,47,2024-04-13,0
588,90.2,Amazon,Berlin,mobile,purchase,55,2024-11-07,1
589,295.45,Starbucks,Sydney,mobile,purchase,32,2024-06-25,0
590,72.44,Uber,Berlin,pos,purchase,49,2024-11-13,0
591,96.34,Uber,Sydney,pos,withdrawal,72,2024-06-21,1
592,139.91,Uber,London,mobile,purchase,41,2024-12-28,0
593,7.88,Netflix,Sydney,web,purchase,55,2024-12-09,0
594,106.22,Starbucks,New York,mobile,withdrawal,66,2024-04-04,0
595,112.21,Target,New York,pos,withdrawal,60,2024-07-07,1
596,178.01,Netflix,London,pos,transfer,68,2024-05-23,0
597,306.44,Amazon,Sydney,pos,withdrawal,22,2023-05-08,0
598,170.5,Apple,Sydney,web,transfer,55,2023-07-13,0
599,49.1,Starbucks,Delhi,web,withdrawal,40,2023-11-10,0
600,126.96,Target,Sydney,pos,transfer,68,2023-03-24,0
601,52.42,Netflix,Delhi,web,purchase,41,2024-10-27,0
602,29.3,Netflix,New York,web,withdrawal,41,2024-04-14,0
603,56.2,Walmart,London,pos,transfer,72,2024-10-30,0
604,6.04,Starbucks,Berlin,pos,withdrawal,50,2024-05-11,0
605,41.08,Walmart,Sydney,mobile,withdrawal,24,2023-05-13,0
606,61.6,Target,Delhi,web,purchase,72,2024-08-13,0
607,43.95,Apple,Sydney,mobile,withdrawal,34,2024-02-06,0
608,156.06,Apple,Tokyo,mobile,transfer,24,2024-01-04,0
609,95.96,Starbucks,Delhi,pos,transfer,57,2024-09-28,0
610,69.32,Amazon,London,mobile,purchase,30,2024-12-06,0
611,113.11,Amazon,Tokyo,mobile,purchase,39,2023-03-30,0
612,63.08,Starbucks,Sydney,mobile,withdrawal,57,2024-06-11,0
613,5.82,Apple,Berlin,pos,withdrawal,69,2023-07-15,0
614,32.9,Uber,Berlin,pos,purchase,25,2023-02-09,0
615,27.96,Starbucks,Tokyo,web,withdrawal,31,2023-04-08,0
616,77.37,Target,Tokyo,web,purchase,69,2024-02-12,0
617,0.53,Airbnb,Berlin,mobile,withdrawal,27,2023-03-24,0
618,138.42,Starbucks,New York,mobile,purchase,66,2024-09-02,0
619,103.2,Netflix,Delhi,pos,purchase,67,2024-12-10,0
620,132.91,Uber,Delhi,pos,withdrawal,71,2023-03-16,0
621,141.27,Apple,Tokyo,mobile,withdrawal,65,2024-09-10,0
622,86.34,Airbnb,Delhi,mobile,transfer,38,2024-04-01,0
623,71.5,Uber,Tokyo,pos,withdrawal,41,2023-12-18,0
624,50.61,Airbnb,Sydney,web,purchase,25,2023-04-28,0
625,79.01,Target,Sydney,pos,purchase,61,2024-06-04,0
626,25.07,Starbucks,Tokyo,pos,purchase,73,2023-10-20,0
627,17.65,Target,Berlin,web,withdrawal,22,2024-10-22,0
628,155.59,Uber,New York,mobile,withdrawal,33,2023-09-18,0
629,94.65,Target,New York,web,transfer,32,2024-12-17,0
630,443.12,Starbucks,Delhi,web,purchase,37,2023-05-10,0
631,111.51,Apple,Sydney,web,transfer,27,2024-07-26,0
632,55.01,Netflix,New York,mobile,transfer,58,2023-08-02,0
633,48.81,Uber,Berlin,pos,transfer,19,2023-01-06,0
634,103.18,Uber,New York,pos,purchase,22,2024-07-09,0
635,12.33,Starbucks,Tokyo,pos,purchase,67,2024-05-21,0
636,121.24,Netflix,Tokyo,web,purchase,43,2023-05-30,0
637,150.16,Netflix,New York,web,withdrawal,20,2023-10-27,0
638,325.36,Amazon,Sydney,mobile,purchase,35,2023-05-25,0
639,184.57,Walmart,New York,mobile,withdrawal,59,2024-08-01,0
640,86.6,Amazon,New York,web,purchase,30,2024-09-30,0
641,134.86,Airbnb,London,mobile,withdrawal,33,2023-08-02,0
642,42.83,Uber,Delhi,web,transfer,69,2024-05-08,0
643,9.46,Walmart,New York,mobile,purchase,50,2023-09-30,0
644,86.31,Netflix,London,pos,withdrawal,23,2023-12-22,0
645,16.32,Target,New York,mobile,purchase,33,2023-05-14,0
646,337.75,Starbucks,Berlin,web,withdrawal,61,2024-10-16,0
647,7.56,Amazon,Sydney,mobile,purchase,31,2023-08-17,0
648,35.29,Apple,London,pos,withdrawal,75,2024-05-02,0
649,8.7,Target,Berlin,pos,transfer,34,2024-01-28,0
650,209.74,Amazon,Tokyo,mobile,withdrawal,23,2024-04-04,0
651,31.69,Amazon,London,pos,purchase,39,2024-09-07,0
652,34.68,Target,New York,web,withdrawal,66,2024-12-01,0
653,72.03,Airbnb,Tokyo,pos,transfer,30,2024-01-16,0
654,179.37,Netflix,Sydney,web,transfer,33,2023-03-22,0
655,58.52,Target,London,mobile,withdrawal,72,2023-08-16,0
656,7.42,Uber,New York,web,purchase,45,2024-05-03,0
657,232.99,Starbucks,London,mobile,withdrawal,50,2023-09-30,0
658,261.05,Target,London,web,transfer,25,2023-11-18,0
659,147.51,Netflix,Sydney,web,purchase,58,2023-12-09,0
660,32.31,Airbnb,Berlin,web,purchase,28,2024-10-13,0
661,33.74,Airbnb,London,pos,withdrawal,51,2024-03-17,0
662,133.06,Apple,Sydney,web,withdrawal,61,2024-11-21,0
663,83.45,Starbucks,Sydney,web,transfer,64,2023-12-08,0
664,16.7,Uber,New York,pos,transfer,28,2023-09-20,0
665,129.17,Amazon,New York,mobile,transfer,46,2023-09-15,0
666,16.48,Amazon,London,web,purchase,75,2024-11-09,0
667,53.27,Starbucks,London,web,purchase,57,2023-03-19,0
668,614.3,Netflix,Berlin,pos,purchase,61,2023-06-09,0
669,119.23,Walmart,Tokyo,mobile,purchase,51,2024-01-19,0
670,193.41,Uber,Berlin,web,withdrawal,41,2023-01-30,0
671,38.49,Netflix,Delhi,web,withdrawal,55,2024-08-15,0
672,49.97,Target,Sydney,mobile,transfer,49,2023-11-06,0
673,64.19,Target,Tokyo,mobile,withdrawal,71,2024-02-07,0
674,35.25,Amazon,New York,mobile,withdrawal,72,2024-11-18,0
675,21.77,Apple,Tokyo,pos,purchase,22,2024-12-26,0
676,242.09,Target,London,web,transfer,58,2024-01-11,0
677,286.53,Starbucks,Tokyo,pos,purchase,24,2023-06-30,0
678,270.51,Starbucks,Tokyo,pos,transfer,52,2024-11-15,0
679,5.27,Starbucks,Delhi,web,transfer,50,2024-01-29,0
680,87.43,Target,Tokyo,web,transfer,39,2024-10-18,0
681,9.67,Walmart,Delhi,web,withdrawal,27,2023-07-12,0
682,328.03,Walmart,London,mobile,transfer,52,2023-01-18,0
683,116.46,Netflix,Berlin,mobile,withdrawal,28,2024-09-02,0
684,0.75,Walmart,Sydney,mobile,purchase,64,2024-05-29,0
685,88.48,Starbucks,Delhi,mobile,withdrawal,63,2023-10-31,0
686,29.3,Amazon,Delhi,web,purchase,67,2024-07-21,1
687,60.68,Netflix,London,web,transfer,63,2023-09-16,0
688,7.26,Airbnb,Delhi,web,withdrawal,25,2023-07-24,0
689,218.28,Target,New York,web,withdrawal,56,2023-10-25,0
690,8.19,Uber,Sydney,pos,withdrawal,56,2024-01-02,0
691,75.67,Apple,Sydney,web,withdrawal,48,2023-09-14,0
692,62.77,Airbnb,Sydney,web,withdrawal,68,2023-04-17,0
693,86.18,Uber,Sydney,pos,withdrawal,32,2023-10-08,0
694,97.68,Walmart,Berlin,pos,purchase,35,2023-04-12,0
695,303.82,Uber,London,web,withdrawal,48,2023-07-13,0
696,36.23,Target,Delhi,web,transfer,73,2024-10-18,0
697,135.33,Airbnb,Berlin,mobile,purchase,49,2023-07-22,0
698,201.76,Airbnb,New York,web,withdrawal,35,2024-12-05,0
699,357.86,Amazon,Berlin,pos,purchase,36,2023-06-01,0
700,20.47,Uber,London,mobile,withdrawal,44,2024-03-30,0
701,16.01,Apple,Sydney,mobile,withdrawal,74,2023-08-19,0
702,24.98,Uber,London,pos,withdrawal,42,2023-01-25,0
703,155.2,Starbucks,Berlin,mobile,purchase,48,2023-08-05,0
704,1.49,Netflix,Delhi,pos,purchase,39,2024-03-15,0
705,77.43,Netflix,Berlin,pos,withdrawal,54,2023-01-30,0
706,150.03,Uber,Delhi,pos,transfer,29,2023-07-30,0
707,52.96,Uber,Sydney,mobile,purchase,30,2023-10-10,0
708,101.39,Apple,Tokyo,mobile,purchase,29,2024-08-18,0
709,64.52,Starbucks,New York,web,withdrawal,43,2023-09-08,1
710,22.9,Netflix,London,pos,transfer,49,2024-05-10,1
711,109.91,Walmart,Berlin,mobile,transfer,73,2024-06-02,0
712,15.23,Uber,Delhi,mobile,withdrawal,61,2023-10-25,0
713,139.03,Amazon,Sydney,pos,purchase,27,2024-10-30,0
714,353.12,Amazon,Delhi,web,transfer,34,2023-04-20,0
715,121.35,Uber,London,web,purchase,41,2023-01-08,0
716,297.49,Apple,Delhi,mobile,transfer,69,2024-05-13,0
717,41.41,Netflix,Berlin,mobile,purchase,65,2023-05-12,0
718,286.5,Netflix,Sydney,mobile,purchase,18,2023-06-18,1
719,31.87,Walmart,Berlin,mobile,withdrawal,25,2024-05-02,0
720,78.73,Netflix,New York,pos,withdrawal,33,2023-11-14,0
721,24.14,Apple,New York,mobile,transfer,22,2024-05-13,0
722,232.91,Airbnb,Delhi,pos,withdrawal,42,2024-12-08,0
723,78.43,Target,Sydney,pos,transfer,73,2024-04-29,0
724,15.68,Target,Tokyo,pos,transfer,24,2024-02-27,0
725,29.47,Airbnb,Tokyo,pos,purchase,66,2023-03-27,0
726,148.82,Uber,Tokyo,mobile,transfer,75,2023-05-21,0
727,22.02,Apple,Delhi,mobile,withdrawal,75,2024-04-26,0
728,6.63,Apple,Tokyo,pos,transfer,59,2023-05-14,0
729,7.06,Uber,Tokyo,web,purchase,26,2023-11-24,0
730,36.17,Starbucks,New York,pos,withdrawal,32,2023-07-13,0
731,63.79,Apple,Sydney,pos,withdrawal,68,2024-08-17,0
732,353.13,Amazon,Sydney,mobile,purchase,57,2024-09-04,0
733,99.6,Airbnb,Tokyo,pos,purchase,43,2023-03-20,0
734,14.54,Airbnb,Tokyo,pos,transfer,51,2024-11-02,0
735,155.61,Starbucks,Sydney,pos,purchase,54,2024-07-07,0
736,2.64,Netflix,Delhi,web,purchase,43,2023-01-06,0
737,69.16,Apple,Sydney,mobile,withdrawal,53,2023-11-29,0
738,231.13,Walmart,Delhi,mobile,purchase,30,2023-04-16,0
739,330.55,Airbnb,Delhi,mobile,withdrawal,70,2023-11-08,0
740,54.88,Target,Sydney,web,purchase,48,2024-11-12,0
741,184.26,Netflix,Berlin,pos,transfer,61,2024-12-02,0
742,9.68,Walmart,Tokyo,mobile,withdrawal,29,2024-04-03,0
743,81.01,Amazon,Delhi,web,withdrawal,62,2023-07-22,0
744,79.35,Airbnb,Tokyo,web,transfer,42,2024-10-18,0
745,51.79,Walmart,Sydney,web,purchase,62,2024-05-10,0
746,12.66,Apple,Tokyo,pos,purchase,71,2024-11-22,0
747,9.67,Netflix,Sydney,web,transfer,69,2023-04-24,1
748,31.16,Uber,New York,pos,purchase,63,2024-04-01,0
749,98.1,Airbnb,London,pos,purchase,32,2024-05-12,0
750,47.8,Uber,Delhi,mobile,withdrawal,71,2024-09-18,0
751,133.8,Walmart,London,mobile,transfer,62,2024-10-22,0
752,2.95,Starbucks,Tokyo,web,purchase,46,2024-09-09,0
753,27.87,Target,Sydney,mobile,purchase,59,2023-10-21,0
754,67.64,Amazon,Delhi,web,withdrawal,67,2023-05-10,0
755,102.09,Airbnb,Berlin,mobile,transfer,72,2024-10-23,0
756,279.83,Apple,Sydney,web,purchase,18,2024-12-10,0
757,7.09,Target,Tokyo,web,withdrawal,24,2023-07-12,0
758,17.53,Apple,Sydney,pos,withdrawal,42,2024-12-21,0
759,77.36,Starbucks,London,web,withdrawal,21,2024-09-23,0
760,21.43,Apple,Berlin,web,purchase,64,2024-10-16,0
761,106.36,Amazon,Sydney,web,transfer,42,2023-10-16,0
762,201.89,Apple,Tokyo,web,transfer,52,2023-06-23,0
763,378.12,Amazon,Tokyo,mobile,withdrawal,52,2023-09-09,0
764,41.18,Amazon,Sydney,pos,transfer,34,2023-03-18,0
765,113.19,Netflix,Tokyo,web,transfer,18,2023-10-29,0
766,83.23,Apple,Tokyo,mobile,transfer,49,2024-07-27,0
767,44.28,Uber,New York,pos,withdrawal,26,2024-05-07,0
768,52.61,Walmart,Berlin,mobile,withdrawal,47,2024-07-12,0
769,176.42,Amazon,Tokyo,mobile,purchase,42,2023-04-30,0
770,95.64,Amazon,Berlin,mobile,purchase,48,2024-12-11,0
771,259.84,Target,London,mobile,transfer,59,2024-10-24,0
772,120.08,Walmart,New York,web,purchase,26,2023-11-18,0
773,442.94,Target,New York,web,transfer,31,2023-05-04,0
774,6.96,Netflix,Berlin,mobile,purchase,47,2024-11-30,0
775,20.12,Amazon,Sydney,mobile,transfer,20,2024-12-20,0
776,12.47,Starbucks,New York,mobile,withdrawal,35,2023-01-08,0
777,163.21,Netflix,Sydney,pos,purchase,20,2023-03-20,0
778,11.56,Starbucks,Sydney,mobile,purchase,57,2023-05-27,0
779,189.72,Target,Sydney,pos,transfer,39,2024-03-27,0
780,6.27,Starbucks,New York,web,purchase,18,2024-03-11,0
781,144.5,Starbucks,New York,mobile,purchase,63,2024-12-03,0
782,168.06,Airbnb,Delhi,pos,purchase,63,2024-08-14,0
783,63.04,Walmart,Sydney,web,purchase,39,2024-08-03,0
784,5.18,Netflix,London,web,purchase,42,2023-06-01,0
785,16.5,Starbucks,Delhi,web,transfer,36,2024-04-05,0
786,64.89,Amazon,Berlin,mobile,purchase,57,2024-11-30,0
787,346.74,Walmart,Berlin,web,transfer,38,2023-01-05,0
788,22.36,Starbucks,Delhi,web,withdrawal,42,2024-11-19,0
789,267.58,Target,Berlin,pos,purchase,56,2023-08-01,0
790,117.78,Apple,Delhi,pos,transfer,57,2023-05-13,0
791,57.82,Walmart,London,pos,withdrawal,37,2024-09-21,1
792,101.55,Uber,Sydney,mobile,purchase,60,2024-06-17,0
793,14.65,Uber,Tokyo,web,withdrawal,44,2023-04-27,0
794,293.83,Airbnb,Sydney,mobile,purchase,39,2024-05-21,0
795,112.45,Starbucks,Delhi,web,purchase,47,2023-06-15,0
796,28.93,Netflix,Sydney,pos,transfer,53,2024-05-04,0
797,161.74,Netflix,Berlin,pos,purchase,68,2023-01-30,0
798,158.07,Starbucks,Tokyo,web,purchase,23,2024-11-08,1
799,18.41,Walmart,London,pos,withdrawal,59,2023-09-17,1
800,25.11,Amazon,Delhi,pos,withdrawal,58,2024-04-15,0
801,156.81,Apple,Delhi,pos,withdrawal,57,2023-02-06,0
802,112.24,Walmart,Delhi,mobile,transfer,25,2024-04-18,0
803,108.7,Starbucks,Tokyo,pos,purchase,37,2024-01-19,0
804,243.89,Amazon,Sydney,pos,transfer,22,2024-09-11,0
805,85.08,Amazon,Delhi,pos,transfer,70,2024-01-27,0
806,162.72,Uber,New York,pos,transfer,46,2024-10-20,0
807,530.96,Starbucks,Delhi,web,transfer,19,2024-10-05,0
808,148.01,Uber,Tokyo,pos,withdrawal,32,2023-05-08,0
809,55.56,Starbucks,London,web,transfer,67,2023-06-07,0
810,81.65,Apple,Tokyo,web,withdrawal,56,2023-04-22,0
811,51.35,Amazon,London,web,purchase,30,2023-01-29,0
812,22.64,Target,London,pos,withdrawal,64,2023-10-12,0
813,68.15,Airbnb,Berlin,pos,transfer,55,2023-08-24,0
814,166.68,Netflix,Berlin,web,withdrawal,45,2024-05-28,0
815,105.85,Uber,Tokyo,mobile,purchase,69,2023-09-03,0
816,29.54,Amazon,Berlin,mobile,transfer,41,2023-07-23,0
